"var1","var2","cor","p_value","FDR"
"PWY.6305..superpathway.of.putrescine.biosynthesis","PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate",0.455839822024472,0.0113552652459279,0.0828083703155787
"PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain.","PWY.6185..4.methylcatechol.degradation..ortho.cleavage.",0.699300699300699,0.011374198642691,0.082857186014618
"PWY.7323..superpathway.of.GDP.mannose.derived.O.antigen.building.blocks.biosynthesis","Streptococcus_vestibularis.t__SGB8003",0.699300699300699,0.011374198642691,0.082857186014618
"PWY.7723..bacterial.bioluminescence","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",0.699300699300699,0.011374198642691,0.082857186014618
"PWY.7723..bacterial.bioluminescence","PWY.6895..superpathway.of.thiamine.diphosphate.biosynthesis.II",0.699300699300699,0.011374198642691,0.082857186014618
"LACTOSECAT.PWY..lactose.and.galactose.degradation.I","GALACTARDEG.PWY..D.galactarate.degradation.I",-0.37815362931642,0.0113758746403656,0.082857186014618
"LACTOSECAT.PWY..lactose.and.galactose.degradation.I","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",-0.37815362931642,0.0113758746403656,0.082857186014618
"PWY.6992..1.5.anhydrofructose.degradation","Escherichia_coli.t__SGB10068",0.652747252747253,0.0113845739979541,0.0829036466879146
"PWY.7315..dTDP.N.acetylthomosamine.biosynthesis","GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation",-0.416988416988417,0.0114042304253428,0.0830298626810263
"FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.","FAO.PWY..fatty.acid..beta..oxidation.I..generic.",-0.566666666666667,0.0114148285232978,0.0830894284253503
"PWY.7883..anhydromuropeptides.recycling.II","PWY.6607..guanosine.nucleotides.degradation.I",-0.463054187192118,0.0114193890603054,0.0830894284253503
"TCA..TCA.cycle.I..prokaryotic.","PWY.7391..isoprene.biosynthesis.II..engineered.",-0.463054187192118,0.0114193890603054,0.0830894284253503
"PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.","PWY.7094..fatty.acid.salvage",0.386597520460254,0.0114383885137324,0.0832107245045005
"PWY.5180..toluene.degradation.I..aerobic...via.o.cresol.","PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type",-0.441348973607038,0.0114502214421837,0.0832652825591668
"PWY.922..mevalonate.pathway.I..eukaryotes.and.bacteria.","PWY.1861..formaldehyde.assimilation.II..assimilatory.RuMP.Cycle.",0.40080971659919,0.0114509194961991,0.0832652825591668
"PWY.6992..1.5.anhydrofructose.degradation","PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.",0.632142857142857,0.0114575415400791,0.0832652825591668
"PWY.7268..cytosolic.NADPH.production..yeast.","PWY.6612..superpathway.of.tetrahydrofolate.biosynthesis",-0.632142857142857,0.0114575415400791,0.0832652825591668
"PWY.822..fructan.biosynthesis","PWY.6185..4.methylcatechol.degradation..ortho.cleavage.",-0.632142857142857,0.0114575415400791,0.0832652825591668
"PWY0.42..2.methylcitrate.cycle.I","GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",0.487863247863248,0.0114613391726202,0.0832759412814781
"OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",-0.386435459038976,0.0114759520508028,0.0833482136546004
"PWY.5723..Rubisco.shunt","DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II",0.386435459038976,0.0114759520508028,0.0833482136546004
"POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I","AC",-0.373517786561265,0.0114931956578235,0.0834564853803662
"PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I","PWY.1861..formaldehyde.assimilation.II..assimilatory.RuMP.Cycle.",-0.381908788885533,0.0114992270366812,0.083466352115496
"PWY.7883..anhydromuropeptides.recycling.II","PWY.5265..peptidoglycan.biosynthesis.II..staphylococci.",-0.381908788885533,0.0114992270366812,0.083466352115496
"PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.","PWY.6293..superpathway.of.L.cysteine.biosynthesis..fungi.",-0.390766550522648,0.0115343213529395,0.083689967382512
"PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I","LACTOSECAT.PWY..lactose.and.galactose.degradation.I",-0.381757777106614,0.011534719794869,0.083689967382512
"REDCITCYC..TCA.cycle.VI..Helicobacter.","PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis",0.395497185741088,0.011538393246568,0.0836996217516526
"PWY.7616..methanol.oxidation.to.carbon.dioxide","KETOGLUCONMET.PWY..ketogluconate.metabolism",-0.516798418972332,0.0115696349120555,0.0838921812194228
"THREOCAT.PWY..superpathway.of.L.threonine.metabolism","PWY.7165..L.ascorbate.biosynthesis.VIII..engineered.pathway.",0.516798418972332,0.0115696349120555,0.0838921812194228
"GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation","COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I",0.416216216216216,0.0115731272369215,0.0839004755816269
"KDO.NAGLIPASYN.PWY..superpathway.of..Kdo.2.lipid.A.biosynthesis","COBALSYN.PWY..superpathway.of.adenosylcobalamin.salvage.from.cobinamide.I",0.470169677066229,0.0115788228979687,0.0839247366307225
"PWY66.430..myristate.biosynthesis..mitochondria.","PWY.7013...S..propane.1.2.diol.degradation",0.434157754010695,0.0115871618593339,0.0839681429181673
"PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.","HSERMETANA.PWY..L.methionine.biosynthesis.III",-0.440615835777126,0.0116041247055008,0.0840569665913869
"TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA","GLUDEG.I.PWY..GABA.shunt",0.440615835777126,0.0116041247055008,0.0840569665913869
"PWY.7616..methanol.oxidation.to.carbon.dioxide","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",-0.506086956521739,0.0116275282833613,0.0842094213361782
"PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage","PWY.6549..L.glutamine.biosynthesis.III",-0.415958815958816,0.0116298949676819,0.0842094908016623
"P108.PWY..pyruvate.fermentation.to.propanoate.I","GALACTITOLCAT.PWY..galactitol.degradation",-0.55187969924812,0.0116423733670858,0.0842827620896675
"PWY.5676..acetyl.CoA.fermentation.to.butanoate.II","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",0.496153846153846,0.0116518686982894,0.0843173305884315
"PWY.6588..pyruvate.fermentation.to.acetone","PWY.3801..sucrose.degradation.II..sucrose.synthase.",0.496153846153846,0.0116518686982894,0.0843173305884315
"REDCITCYC..TCA.cycle.VI..Helicobacter.","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",0.390243902439024,0.0116555311008195,0.0843267525532357
"PWY0.1338..polymyxin.resistance","GALACTARDEG.PWY..D.galactarate.degradation.I",0.385625151932582,0.0116653529439912,0.0843636435783459
"PWY0.1338..polymyxin.resistance","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",0.385625151932582,0.0116653529439912,0.0843636435783459
"PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis","ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation",-0.478021978021978,0.0116719156543168,0.0843769442869531
"PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis","ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation",-0.478021978021978,0.0116719156543168,0.0843769442869531
"RUMP.PWY..formaldehyde.oxidation.I","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis",-0.410146989094358,0.0116947813378674,0.0845181112256326
"HSERMETANA.PWY..L.methionine.biosynthesis.III","GALACTUROCAT.PWY..D.galacturonate.degradation.I",-0.39006968641115,0.0116961748278432,0.0845181112256326
"FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",0.564912280701754,0.0117297235625102,0.0847433981788151
"PWY.7269..mitochondrial.NADPH.production..yeast.","PWY.6549..L.glutamine.biosynthesis.III",-0.446774193548387,0.0117471385760584,0.0848520567667329
"PWY.6961..L.ascorbate.degradation.II..bacterial..aerobic.","PWY.5705..allantoin.degradation.to.glyoxylate.III",0.515810276679842,0.011757397775652,0.0849089939221635
"PWY0.166..superpathway.of.pyrimidine.deoxyribonucleotides.de.novo.biosynthesis..E..coli.","PWY.6902..chitin.degradation.II..Vibrio.",0.385138967668746,0.0117802685354302,0.0850397805004608
"PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I","PWY.1861..formaldehyde.assimilation.II..assimilatory.RuMP.Cycle.",-0.385138967668746,0.0117802685354302,0.0850397805004608
"PWY.7409..phospholipid.remodeling..phosphatidylethanolamine..yeast.","Escherichia_coli.t__SGB10068",0.611764705882353,0.0117884050531152,0.0850813250358774
"PWY.5505..L.glutamate.and.L.glutamine.biosynthesis","GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",-0.453615127919911,0.011813477119718,0.0852380235358493
"PWY.7204..pyridoxal.5..phosphate.salvage.II..plants.","PWY.6293..superpathway.of.L.cysteine.biosynthesis..fungi.",-0.461083743842365,0.0118215112323612,0.0852380235358493
"PWY.7392..taxadiene.biosynthesis..engineered.","PWY.5417..catechol.degradation.III..ortho.cleavage.pathway.",0.461083743842365,0.0118215112323612,0.0852380235358493
"PWY.7392..taxadiene.biosynthesis..engineered.","PWY.5431..aromatic.compounds.degradation.via..beta..ketoadipate",0.461083743842365,0.0118215112323612,0.0852380235358493
"PWY.5855..ubiquinol.7.biosynthesis..early.decarboxylation.","PWY.5136..fatty.acid..beta..oxidation.II..plant.peroxisome.",0.380549682875264,0.0118220457543563,0.0852380235358493
"PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I","PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I",0.376180408738548,0.0118472178194584,0.0854022808349417
"REDCITCYC..TCA.cycle.VI..Helicobacter.","PWY.7237..myo...chiro..and.scyllo.inositol.degradation",0.414929214929215,0.0118593303689252,0.085472349558245
"TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA","GOLPDLCAT.PWY..superpathway.of.glycerol.degradation.to.1.3.propanediol",0.398987854251012,0.0118670749873835,0.0855109158933567
"GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation","GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation",0.420448179271709,0.0119082745145829,0.0857407861944902
"PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants.","DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II",-0.468527640941434,0.0119129040071702,0.0857407861944902
"PWY.6607..guanosine.nucleotides.degradation.I","LACTOSECAT.PWY..lactose.and.galactose.degradation.I",0.468527640941434,0.0119129040071702,0.0857407861944902
"PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.","PWY.3801..sucrose.degradation.II..sucrose.synthase.",0.468527640941434,0.0119129040071702,0.0857407861944902
"SALVADEHYPOX.PWY..adenosine.nucleotides.degradation.II","PWY.6285..superpathway.of.fatty.acids.biosynthesis..E..coli.",0.468527640941434,0.0119129040071702,0.0857407861944902
"PWY.7210..pyrimidine.deoxyribonucleotides.biosynthesis.from.CTP","PRPP.PWY..superpathway.of.histidine..purine..and.pyrimidine.biosynthesis",0.403873509136667,0.0119159512964928,0.0857407861944902
"PWY.8004..Entner.Doudoroff.pathway.I","GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation",0.414671814671815,0.0119172842026924,0.0857407861944902
"THREOCAT.PWY..superpathway.of.L.threonine.metabolism","PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.",-0.476800976800977,0.0119181756771494,0.0857407861944902
"PWY.8004..Entner.Doudoroff.pathway.I","PWY.5971..palmitate.biosynthesis..type.II.fatty.acid.synthase.",0.393808630393996,0.0119301104430258,0.0858093669594405
"THISYN.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.I","PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II",0.375757575757576,0.0119503622671775,0.0859377299430723
"PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage","PWY.6293..superpathway.of.L.cysteine.biosynthesis..fungi.",-0.398582995951417,0.0119612793535109,0.0859989265815113
"PWY.5910..superpathway.of.geranylgeranyldiphosphate.biosynthesis.I..via.mevalonate.","POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I",-0.403654666812562,0.0119664541201496,0.0860188209047214
"PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis","PWY.6892..thiazole.component.of.thiamine.diphosphate.biosynthesis.I",0.375616631430585,0.011984913774393,0.0861341841689732
"PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II","GLUCARDEG.PWY..D.glucarate.degradation.I",0.384166599141074,0.0120129984697797,0.086318661168815
"TCA.GLYOX.BYPASS..superpathway.of.glyoxylate.bypass.and.TCA","PYRIDNUCSAL.PWY..NAD.salvage.pathway.I..PNC.VI.cycle.",-0.388675958188153,0.0120256942910744,0.0863925104047703
"PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I","PWY.7013...S..propane.1.2.diol.degradation",0.388501742160279,0.0120674347272289,0.0866749443234782
"PROTOCATECHUATE.ORTHO.CLEAVAGE.PWY..protocatechuate.degradation.II..ortho.cleavage.pathway.","FUCCAT.PWY..fucose.degradation",0.43841642228739,0.0120763183751025,0.0867213166369671
"PWY.6992..1.5.anhydrofructose.degradation","ORNDEG.PWY..superpathway.of.ornithine.degradation",0.628571428571429,0.0120795391759057,0.0867270129819946
"PWY.4984..urea.cycle","P105.PWY..TCA.cycle.IV..2.oxoglutarate.decarboxylase.",0.431818181818182,0.0120951796828506,0.0868173046052629
"PWY.5005..biotin.biosynthesis.II","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",-0.419607843137255,0.0120969753771762,0.0868173046052629
"PWY.7198..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.IV","ARG.POLYAMINE.SYN..superpathway.of.arginine.and.polyamine.biosynthesis",-0.388327526132404,0.0121092984564624,0.0868882901497438
"PWY.5028..L.histidine.degradation.II","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",0.513833992094862,0.0121404299457044,0.0870514638135595
"PWY.7446..sulfoquinovose.degradation.I","NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.III..to.nicotinamide.riboside.",0.513833992094862,0.0121404299457044,0.0870514638135595
"PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation","PWY.5692..allantoin.degradation.to.glyoxylate.II",0.648351648351648,0.0121442225731059,0.0870514638135595
"PWY.7873..D.erythronate.degradation.II","GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation",0.648351648351648,0.0121442225731059,0.0870514638135595
"URDEGR.PWY..superpathway.of.allantoin.degradation.in.plants","PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation",0.648351648351648,0.0121442225731059,0.0870514638135595
"PWY.7187..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.II","P125.PWY..superpathway.of..R.R..butanediol.biosynthesis",-0.413642213642214,0.0121515027764172,0.0870687100261293
"PWY.7883..anhydromuropeptides.recycling.II","P125.PWY..superpathway.of..R.R..butanediol.biosynthesis",-0.413642213642214,0.0121515027764172,0.0870687100261293
"PWY.5838..superpathway.of.menaquinol.8.biosynthesis.I","NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.III..to.nicotinamide.riboside.",0.374911909795631,0.0121589540448097,0.0870874244760836
"PWY.6318..L.phenylalanine.degradation.IV..mammalian..via.side.chain.","P108.PWY..pyruvate.fermentation.to.propanoate.I",0.67032967032967,0.012166220319952,0.0870874244760836
"PWY0.881..superpathway.of.fatty.acid.biosynthesis.I..E..coli.","PWY.5855..ubiquinol.7.biosynthesis..early.decarboxylation.",-0.67032967032967,0.012166220319952,0.0870874244760836
"PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.","PWY0.881..superpathway.of.fatty.acid.biosynthesis.I..E..coli.",-0.67032967032967,0.012166220319952,0.0870874244760836
"PWY.5497..purine.nucleobases.degradation.II..anaerobic.","GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",0.475579975579976,0.0121687404966861,0.0870874244760836
"PWY.6531..mannitol.cycle","PWY.5497..purine.nucleobases.degradation.II..anaerobic.",0.475579975579976,0.0121687404966861,0.0870874244760836
"PWY.622..starch.biosynthesis","DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis",0.425210084033613,0.0121795922363668,0.0871476291280672
"PWY.6545..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.III","GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation",-0.392682926829268,0.0121974935038787,0.0872522601837895
"PWY.822..fructan.biosynthesis","PWY.5910..superpathway.of.geranylgeranyldiphosphate.biosynthesis.I..via.mevalonate.",0.524562394127612,0.0121990998045689,0.0872522601837895
"PWY.7013...S..propane.1.2.diol.degradation","GALACTITOLCAT.PWY..galactitol.degradation",-0.548872180451128,0.0122022179622914,0.0872570934589315
"GLUDEG.I.PWY..GABA.shunt","ECASYN.PWY..enterobacterial.common.antigen.biosynthesis",-0.437683284457478,0.0122372620245703,0.0874726736874348
"TCA..TCA.cycle.I..prokaryotic.","PWY.5505..L.glutamate.and.L.glutamine.biosynthesis",-0.437683284457478,0.0122372620245703,0.0874726736874348
"P125.PWY..superpathway.of..R.R..butanediol.biosynthesis","AST.PWY..L.arginine.degradation.II..AST.pathway.",-0.424904507257448,0.0122484728077654,0.0875177879060455
"PWY66.430..myristate.biosynthesis..mitochondria.","PWY.6803..phosphatidylcholine.acyl.editing",0.424904507257448,0.0122484728077654,0.0875177879060455
"PWY.7340..9.cis..11.trans.octadecadienoyl.CoA.degradation..isomerase.dependent..yeast.","LACTOSECAT.PWY..lactose.and.galactose.degradation.I",0.493076923076923,0.0122639603334975,0.0875971308257705
"PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.","AST.PWY..L.arginine.degradation.II..AST.pathway.",0.378737541528239,0.0122644810051644,0.0875971308257705
"PWY3O.4107..NAD.salvage.pathway.V..PNC.V.cycle.","PWY.6803..phosphatidylcholine.acyl.editing",-0.387630662020906,0.012277992089279,0.0876761034142681
"PWY.6182..superpathway.of.salicylate.degradation","isobutyrate",0.45139043381535,0.0122870788855671,0.0877234572873244
"DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II","ARGDEG.PWY..superpathway.of.L.arginine..putrescine..and.4.aminobutanoate.degradation",-0.474969474969475,0.0122956550986311,0.0877496152724118
"ORNARGDEG.PWY..superpathway.of.L.arginine.and.L.ornithine.degradation","DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II",-0.474969474969475,0.0122956550986311,0.0877496152724118
"THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.","PWY.7200..superpathway.of.pyrimidine.deoxyribonucleoside.salvage",0.424598930481283,0.0123176815775272,0.0878740962191519
"HISDEG.PWY..L.histidine.degradation.I","GLYOXYLATE.BYPASS..glyoxylate.cycle",0.387456445993031,0.012320476626595,0.0878740962191519
"PWY.8131..5..deoxyadenosine.degradation.II","DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II",0.387456445993031,0.012320476626595,0.0878740962191519
"HISDEG.PWY..L.histidine.degradation.I","Bifidobacterium_bifidum.t__SGB17256",-0.512845849802372,0.012335748856461,0.0879479073330528
"PWY.7315..dTDP.N.acetylthomosamine.biosynthesis","PWY.5028..L.histidine.degradation.II",0.512845849802372,0.012335748856461,0.0879479073330528
"PWY.7185..UTP.and.CTP.dephosphorylation.I","GLYCOL.GLYOXDEG.PWY..superpathway.of.glycol.metabolism.and.degradation",-0.418487394957983,0.0123525012934702,0.0880497727874135
"P562.PWY..myo.inositol.degradation.I","GLUDEG.I.PWY..GABA.shunt",-0.56140350877193,0.0123804768161619,0.088231580836665
"NAD.BIOSYNTHESIS.II..NAD.salvage.pathway.III..to.nicotinamide.riboside.","GLUCARDEG.PWY..D.glucarate.degradation.I",0.378133494412564,0.0124150630045465,0.0884395856630619
"PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage","PWY.7184..pyrimidine.deoxyribonucleotides.de.novo.biosynthesis.I",0.378133494412564,0.0124150630045465,0.0884395856630619
"RUMP.PWY..formaldehyde.oxidation.I","PWY.7942..5.oxo.L.proline.metabolism",-0.418207282913165,0.0124170901216458,0.0884395856630619
"PWY.7385..1.3.propanediol.biosynthesis..engineered.","PWY.5861..superpathway.of.demethylmenaquinol.8.biosynthesis.I",0.52343308865048,0.0124205025461777,0.0884462575173895
"PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I","PWY.6531..mannitol.cycle",0.391744840525328,0.0124241888141956,0.0884548763602934
"PWY.6902..chitin.degradation.II..Vibrio.","P108.PWY..pyruvate.fermentation.to.propanoate.I",0.396558704453441,0.0124418891612046,0.0885287738679014
"PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type","OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.",0.373784355179704,0.0124419062266008,0.0885287738679014
"PWY.6185..4.methylcatechol.degradation..ortho.cleavage.","PWY.3801..sucrose.degradation.II..sucrose.synthase.",0.535064935064935,0.0124420022837914,0.0885287738679014
"PWY.7883..anhydromuropeptides.recycling.II","PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants.",-0.458128078817734,0.012446842608723,0.0885455792591073
"PWY.7315..dTDP.N.acetylthomosamine.biosynthesis","P108.PWY..pyruvate.fermentation.to.propanoate.I",0.39155722326454,0.0124699549357723,0.088692337255704
"PWY1ZNC.1..assimilatory.sulfate.reduction.IV","Streptococcus_salivarius.t__SGB8007_group",-0.501739130434783,0.012487219414302,0.0887470205342983
"THREOCAT.PWY..superpathway.of.L.threonine.metabolism","PWY.6549..L.glutamine.biosynthesis.III",-0.501739130434783,0.012487219414302,0.0887470205342983
"Staphylococcus_lugdunensis.t__SGB7850","AC",0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY.7039..phosphatidate.metabolism..as.a.signaling.molecule","AST.PWY..L.arginine.degradation.II..AST.pathway.",0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY.7118..chitin.deacetylation","PWY.7039..phosphatidate.metabolism..as.a.signaling.molecule",0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage","GALACTARDEG.PWY..D.galactarate.degradation.I",-0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage","GLUCARGALACTSUPER.PWY..superpathway.of.D.glucarate.and.D.galactarate.degradation",-0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage","PWY.5845..superpathway.of.menaquinol.9.biosynthesis",-0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage","PWY.5850..superpathway.of.menaquinol.6.biosynthesis",-0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage","PWY.5896..superpathway.of.menaquinol.10.biosynthesis",-0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY.7196..superpathway.of.pyrimidine.ribonucleosides.salvage","PWY.6185..4.methylcatechol.degradation..ortho.cleavage.",0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY.7294..D.xylose.degradation.IV","GLYCOCAT.PWY..glycogen.degradation.I",0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY.7294..D.xylose.degradation.IV","HCAMHPDEG.PWY..3.phenylpropanoate.and.3..3.hydroxyphenyl.propanoate.degradation.to.2.hydroxypentadienoate",-0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY.7294..D.xylose.degradation.IV","PWY.6690..cinnamate.and.3.hydroxycinnamate.degradation.to.2.hydroxypentadienoate",-0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY.7723..bacterial.bioluminescence","X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY..4.hydroxyphenylacetate.degradation",0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY.7723..bacterial.bioluminescence","PWY.6992..1.5.anhydrofructose.degradation",0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY5F9.12..biphenyl.degradation","P125.PWY..superpathway.of..R.R..butanediol.biosynthesis",-0.783333333333333,0.0125198730194498,0.0887470205342983
"PWY.5860..superpathway.of.demethylmenaquinol.6.biosynthesis.I","GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",0.386411149825784,0.0125780197693386,0.0891238267115015
"PWY.5862..superpathway.of.demethylmenaquinol.9.biosynthesis","GLYCOLYSIS.TCA.GLYOX.BYPASS..superpathway.of.glycolysis..pyruvate.dehydrogenase..TCA..and.glyoxylate.bypass",0.386411149825784,0.0125780197693386,0.0891238267115015
"PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.","P124.PWY..Bifidobacterium.shunt",-0.574819401444788,0.0125819563893295,0.0891340420315654
"PWY.6803..phosphatidylcholine.acyl.editing","PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.",0.401028558923296,0.0125867956181744,0.0891506463629857
"PWY.7723..bacterial.bioluminescence","FAO.PWY..fatty.acid..beta..oxidation.I..generic.",0.692307692307692,0.0125930304960939,0.0891594545191146
"TCA..TCA.cycle.I..prokaryotic.","PWY.7723..bacterial.bioluminescence",0.692307692307692,0.0125930304960939,0.0891594545191146
"PWY.622..starch.biosynthesis","FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation",-0.429478609625668,0.0126218258475035,0.0893456212062432
"PWY.6185..4.methylcatechol.degradation..ortho.cleavage.","PWY.2942..L.lysine.biosynthesis.III",-0.522303783173348,0.012645173917013,0.0894931623136307
"PWY.8131..5..deoxyadenosine.degradation.II","P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle.",0.405879563774301,0.0126862177951872,0.0897658579819484
"GALACTUROCAT.PWY..D.galacturonate.degradation.I","CATECHOL.ORTHO.CLEAVAGE.PWY..catechol.degradation.to..beta..ketoadipate",-0.442338709677419,0.0127141991490762,0.0898618585261526
"PWY.5723..Rubisco.shunt","FASYN.INITIAL.PWY..superpathway.of.fatty.acid.biosynthesis.initiation..E..coli.",-0.559649122807018,0.0127165566644292,0.0898618585261526
"METHGLYUT.PWY..superpathway.of.methylglyoxal.degradation","GLYOXYLATE.BYPASS..glyoxylate.cycle",0.376925400181214,0.0127209600702813,0.0898618585261526
